Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
6A:F2:1F:B2:8B:EA, 2018-05-31 09:55:23, 2018-05-31 09:55:23, -78,        1, (not associated) ,
A8:96:75:C2:BC:B5, 2018-05-31 09:55:25, 2018-05-31 09:55:25, -80,        1, (not associated) ,PSU Guest
A0:D7:95:5F:E1:A8, 2018-05-31 09:55:23, 2018-05-31 09:55:23, -82,        1, 00:27:0D:07:54:12,
DC:A9:04:D2:B1:3F, 2018-05-31 09:55:13, 2018-05-31 09:55:13,  -1,        2, 00:26:CB:AA:DF:32,
06:8B:51:0D:13:2F, 2018-05-31 09:55:15, 2018-05-31 09:55:15, -66,        1, (not associated) ,
F2:91:0E:BD:4D:24, 2018-05-31 09:55:16, 2018-05-31 09:55:16, -68,        2, (not associated) ,TMobileWingman
A6:1A:CC:A4:FB:CD, 2018-05-31 09:55:12, 2018-05-31 09:55:13, -69,        2, (not associated) ,
CC:29:F5:7E:B4:4D, 2018-05-31 09:54:41, 2018-05-31 09:55:12, -74,       84, 00:27:0D:07:55:20,
32:E1:6E:BB:0D:D0, 2018-05-31 09:55:11, 2018-05-31 09:55:11, -76,        1, (not associated) ,
AA:AC:9B:61:E1:EF, 2018-05-31 09:55:12, 2018-05-31 09:55:12, -84,        1, (not associated) ,TMobileWingman
F4:5C:89:BA:72:09, 2018-05-31 09:53:49, 2018-05-31 09:55:13, -86,      153, 58:BC:27:12:79:90,PSU
9A:AD:1F:16:97:93, 2018-05-31 09:55:04, 2018-05-31 09:55:04, -71,        1, (not associated) ,
CA:DF:13:8C:F9:BD, 2018-05-31 09:55:02, 2018-05-31 09:55:02, -77,        1, 00:25:00:FF:94:73,
FA:7D:87:03:BA:38, 2018-05-31 09:43:37, 2018-05-31 09:54:51, -52,        2, (not associated) ,
92:51:D6:60:FA:CE, 2018-05-31 09:53:11, 2018-05-31 09:54:51, -68,       18, 00:25:00:FF:94:73,
A0:99:9B:0A:37:BD, 2018-05-31 09:45:22, 2018-05-31 09:54:48, -72,        4, 00:26:CB:AA:DE:30,MHCC-Student
5A:42:C7:57:8F:0D, 2018-05-31 09:54:52, 2018-05-31 09:54:52, -74,        2, (not associated) ,
84:D6:D0:31:4F:8B, 2018-05-31 09:44:09, 2018-05-31 09:54:38, -67,       32, 58:BC:27:12:6A:40,PSU
B2:D7:3D:AD:8D:DD, 2018-05-31 09:54:37, 2018-05-31 09:54:37, -68,        2, (not associated) ,
56:5A:8B:26:F2:10, 2018-05-31 09:54:37, 2018-05-31 09:54:37, -68,        1, (not associated) ,
5C:AD:CF:1A:20:DC, 2018-05-31 09:50:51, 2018-05-31 09:54:35, -70,       77, 00:26:CB:AB:0A:30,PSU
26:01:5F:20:32:75, 2018-05-31 09:54:37, 2018-05-31 09:54:37, -72,        1, (not associated) ,
92:A0:9B:19:2D:E7, 2018-05-31 09:54:37, 2018-05-31 09:54:37, -72,        2, (not associated) ,
E0:C7:67:14:DA:9E, 2018-05-31 09:49:14, 2018-05-31 09:54:36, -80,        5, (not associated) ,PSU Secure
62:E1:2E:DD:B8:13, 2018-05-31 09:54:26, 2018-05-31 09:54:26, -68,        1, (not associated) ,Applebees Free WiFi
A0:CC:2B:BA:4A:EE, 2018-05-31 09:53:44, 2018-05-31 09:54:16, -69,        7, (not associated) ,PSU
DA:A1:19:68:7C:E2, 2018-05-31 09:54:14, 2018-05-31 09:54:14, -76,        2, (not associated) ,
40:98:AD:80:B9:2A, 2018-05-31 09:54:12, 2018-05-31 09:54:12, -78,        1, 00:26:CB:AA:DE:32,
48:4B:AA:28:43:F4, 2018-05-31 09:50:00, 2018-05-31 09:54:11, -87,       68, 00:27:0D:07:54:10,PSU
5C:09:47:BA:1A:36, 2018-05-31 09:54:02, 2018-05-31 09:54:03, -74,        5, (not associated) ,PSU Secure
78:67:D7:46:11:51, 2018-05-31 09:53:15, 2018-05-31 09:53:47,  -1,       13, 58:BC:27:12:66:E2,
70:3E:AC:62:A8:2B, 2018-05-31 09:53:39, 2018-05-31 09:53:39,  -1,        4, DC:FE:07:90:B3:79,
CC:25:EF:35:E8:72, 2018-05-31 09:52:42, 2018-05-31 09:53:39, -71,      187, 00:26:CB:AB:0A:30,PSU
60:F4:45:74:A2:1C, 2018-05-31 09:48:13, 2018-05-31 09:53:27, -57,       18, 00:27:0D:5E:5D:CD,PSU Secure
38:CA:DA:3E:6F:16, 2018-05-31 09:45:35, 2018-05-31 09:53:23, -70,        6, (not associated) ,PSU Secure
16:61:B6:BC:0E:F5, 2018-05-31 09:53:26, 2018-05-31 09:53:26, -73,        2, (not associated) ,
74:8D:08:96:AA:E4, 2018-05-31 09:43:30, 2018-05-31 09:53:11,  -1,       14, 00:27:0D:07:51:22,
98:10:E8:90:4F:6A, 2018-05-31 09:52:57, 2018-05-31 09:53:14, -75,        2, (not associated) ,PSU Secure
40:83:1D:DB:45:39, 2018-05-31 09:52:35, 2018-05-31 09:53:15, -77,       10, 00:26:CB:AA:DE:30,
EC:1F:72:82:7B:99, 2018-05-31 09:45:06, 2018-05-31 09:53:14, -80,       40, 00:26:CB:AA:E3:00,PSU
24:F0:94:17:8A:B9, 2018-05-31 09:53:00, 2018-05-31 09:53:00, -64,        6, 00:26:CB:AA:DE:32,
6E:92:B8:A3:DE:75, 2018-05-31 09:53:00, 2018-05-31 09:53:00, -67,        1, (not associated) ,
FA:A4:46:8B:6C:B3, 2018-05-31 09:53:00, 2018-05-31 09:53:00, -68,        1, (not associated) ,
BE:A5:39:ED:C3:AE, 2018-05-31 09:52:59, 2018-05-31 09:53:00, -70,        2, (not associated) ,
A4:5E:60:F2:67:4D, 2018-05-31 09:53:04, 2018-05-31 09:53:04, -73,        3, (not associated) ,CableWiFi,NETGEAR04,NETGEAR72-5G
62:08:97:AE:D2:50, 2018-05-31 09:53:00, 2018-05-31 09:53:00, -73,        1, (not associated) ,
B8:53:AC:CA:07:96, 2018-05-31 09:52:39, 2018-05-31 09:52:39,  -1,        1, 00:26:CB:AA:DE:30,
DA:A1:19:D5:D1:7F, 2018-05-31 09:52:24, 2018-05-31 09:52:24, -61,        2, (not associated) ,
30:96:FB:DC:1C:2F, 2018-05-31 09:44:06, 2018-05-31 09:52:27, -70,        3, 58:BC:27:12:66:E2,
6C:72:E7:60:9A:B6, 2018-05-31 09:52:17, 2018-05-31 09:52:27, -72,        5, 00:27:0D:07:54:80,PSU
C4:B3:01:D8:28:31, 2018-05-31 09:52:25, 2018-05-31 09:52:25, -86,        1, (not associated) ,PSU Secure
38:89:2C:B2:03:C4, 2018-05-31 09:52:06, 2018-05-31 09:52:14, -55,        6, (not associated) ,PSU Secure
BE:F2:45:82:AC:E5, 2018-05-31 09:52:15, 2018-05-31 09:52:15, -56,        8, (not associated) ,TMobileWingman
DA:A1:19:EC:BE:ED, 2018-05-31 09:52:15, 2018-05-31 09:52:15, -64,        1, (not associated) ,
82:8A:F4:31:61:1B, 2018-05-31 09:52:12, 2018-05-31 09:52:12, -70,        1, (not associated) ,
DC:A4:CA:65:EF:93, 2018-05-31 09:52:02, 2018-05-31 09:52:02, -54,        2, (not associated) ,PSU Secure
1A:4D:BC:90:34:B4, 2018-05-31 09:51:58, 2018-05-31 09:51:59, -57,        3, (not associated) ,
36:04:B5:AC:D3:B3, 2018-05-31 09:52:03, 2018-05-31 09:52:04, -59,        4, (not associated) ,
88:66:A5:9E:E4:98, 2018-05-31 09:52:02, 2018-05-31 09:52:02, -66,       15, 00:27:0D:5E:5C:F2,
42:EB:00:27:12:F2, 2018-05-31 09:51:59, 2018-05-31 09:51:59, -75,        1, (not associated) ,
3E:8D:FE:08:35:AE, 2018-05-31 09:52:02, 2018-05-31 09:52:02, -78,        1, (not associated) ,
2E:EF:4C:84:A2:F7, 2018-05-31 09:52:00, 2018-05-31 09:52:00, -79,        1, (not associated) ,
1E:2F:AF:EB:23:7A, 2018-05-31 09:52:02, 2018-05-31 09:52:03, -80,        2, 00:25:00:FF:94:73,
1A:5F:6C:35:EE:31, 2018-05-31 09:52:01, 2018-05-31 09:52:01, -83,        1, (not associated) ,
B6:AB:A2:45:F4:C6, 2018-05-31 09:51:59, 2018-05-31 09:52:00, -84,        2, (not associated) ,
34:AB:37:52:26:0B, 2018-05-31 09:51:49, 2018-05-31 09:51:49,  -1,        1, 00:26:CB:AB:0B:60,
B4:BF:F6:7F:D4:63, 2018-05-31 09:43:08, 2018-05-31 09:51:49, -51,      512, 00:26:CB:A1:A1:00,PSU
D8:BB:2C:7D:91:4B, 2018-05-31 09:46:46, 2018-05-31 09:51:52, -51,        4, (not associated) ,PSU
0A:C6:CE:58:DE:FE, 2018-05-31 09:51:49, 2018-05-31 09:51:49, -59,        2, (not associated) ,
EE:AF:2E:E5:22:86, 2018-05-31 09:51:52, 2018-05-31 09:51:52, -67,        1, (not associated) ,
BE:C8:7D:FF:54:12, 2018-05-31 09:51:47, 2018-05-31 09:51:48, -75,        3, (not associated) ,
B2:1A:F3:55:58:0E, 2018-05-31 09:51:51, 2018-05-31 09:51:51, -79,        5, (not associated) ,TMobileWingman
54:4E:90:87:23:E3, 2018-05-31 09:51:50, 2018-05-31 09:51:50, -79,        1, (not associated) ,PSU
2A:87:5D:73:B4:A6, 2018-05-31 09:51:50, 2018-05-31 09:51:50, -81,        1, (not associated) ,
AE:83:4A:0E:5C:AB, 2018-05-31 09:51:48, 2018-05-31 09:51:48, -84,        1, (not associated) ,
68:DB:CA:93:AE:35, 2018-05-31 09:51:30, 2018-05-31 09:51:37, -66,        2, (not associated) ,PSU
5A:16:A1:ED:A8:22, 2018-05-31 09:51:37, 2018-05-31 09:51:37, -68,        1, (not associated) ,
6E:47:4B:05:C8:EF, 2018-05-31 09:51:36, 2018-05-31 09:51:36, -70,        2, (not associated) ,
82:84:C0:4F:02:01, 2018-05-31 09:51:40, 2018-05-31 09:51:40, -72,        4, (not associated) ,
6E:ED:7B:85:F0:6F, 2018-05-31 09:51:40, 2018-05-31 09:51:40, -79,        1, (not associated) ,
A0:D7:95:F0:30:CA, 2018-05-31 09:50:48, 2018-05-31 09:51:24, -58,        4, (not associated) ,PSU Secure
62:4B:EC:A3:4A:C9, 2018-05-31 09:51:24, 2018-05-31 09:51:24, -60,        2, (not associated) ,
3A:B8:B7:A0:06:23, 2018-05-31 09:51:28, 2018-05-31 09:51:28, -65,        2, (not associated) ,
4C:32:75:A3:AD:49, 2018-05-31 09:50:33, 2018-05-31 09:51:23, -79,       29, 00:26:CB:AB:0A:32,
DA:0A:80:FE:07:E0, 2018-05-31 09:51:12, 2018-05-31 09:51:12, -58,        1, (not associated) ,
6A:CA:F1:76:D8:DC, 2018-05-31 09:51:15, 2018-05-31 09:51:15, -65,        7, (not associated) ,TMobileWingman
CA:C2:5B:DA:A8:D9, 2018-05-31 09:51:16, 2018-05-31 09:51:16, -66,        1, (not associated) ,
6C:19:C0:9E:FE:B8, 2018-05-31 09:50:59, 2018-05-31 09:50:59,  -1,        1, 58:BC:27:12:66:E0,
B0:70:2D:7F:D9:C0, 2018-05-31 09:50:58, 2018-05-31 09:51:02,  -1,        3, 00:26:CB:AB:0B:60,
1A:C0:0B:E1:64:18, 2018-05-31 09:50:59, 2018-05-31 09:50:59, -51,        1, (not associated) ,
36:CE:97:E1:51:C9, 2018-05-31 09:51:03, 2018-05-31 09:51:03, -60,        2, (not associated) ,TMobileWingman
3E:52:41:55:F0:9E, 2018-05-31 09:51:03, 2018-05-31 09:51:03, -63,        1, (not associated) ,
9E:D4:87:55:07:41, 2018-05-31 09:51:01, 2018-05-31 09:51:01, -66,        4, (not associated) ,
B8:D7:AF:A0:DB:CB, 2018-05-31 09:50:59, 2018-05-31 09:50:59, -70,        1, (not associated) ,
38:71:DE:97:E4:68, 2018-05-31 09:50:47, 2018-05-31 09:50:47, -70,        1, 00:26:CB:A1:A1:00,
DE:56:29:29:76:28, 2018-05-31 09:50:37, 2018-05-31 09:50:37, -62,        2, (not associated) ,
3E:B8:B1:DB:16:71, 2018-05-31 09:50:39, 2018-05-31 09:50:40, -78,        6, (not associated) ,
C2:25:F7:0B:B5:7B, 2018-05-31 09:50:36, 2018-05-31 09:50:36, -79,        1, (not associated) ,
E4:98:D1:C9:79:3C, 2018-05-31 09:50:23, 2018-05-31 09:50:23,  -1,       10, 7C:95:F3:72:D7:42,
32:63:F6:71:2C:2A, 2018-05-31 09:50:16, 2018-05-31 09:50:26, -62,        5, (not associated) ,
62:B9:D5:ED:BF:17, 2018-05-31 09:50:24, 2018-05-31 09:50:24, -73,        4, (not associated) ,
DA:A1:19:1E:2F:03, 2018-05-31 09:50:24, 2018-05-31 09:50:24, -78,        3, (not associated) ,
0A:E7:2F:F5:36:BA, 2018-05-31 09:50:26, 2018-05-31 09:50:26, -80,        1, (not associated) ,
8A:DC:50:5E:6F:DC, 2018-05-31 09:50:25, 2018-05-31 09:50:25, -80,        2, (not associated) ,
64:B0:A6:B2:21:5C, 2018-05-31 09:48:45, 2018-05-31 09:50:26, -82,       14, 00:26:CB:AA:DF:40,PSU
D0:04:01:83:C7:7B, 2018-05-31 09:50:28, 2018-05-31 09:50:28, -85,        1, (not associated) ,
6A:AA:47:F0:E9:7F, 2018-05-31 09:50:11, 2018-05-31 09:50:15, -71,        5, (not associated) ,BGCP-Staff
CE:4F:84:11:08:AB, 2018-05-31 09:50:11, 2018-05-31 09:50:11, -74,        3, 00:25:00:FF:94:73,
34:08:BC:95:8F:BB, 2018-05-31 09:46:33, 2018-05-31 09:50:11, -78,        6, 00:00:00:00:00:00,PSU Secure
78:4F:43:4A:60:3E, 2018-05-31 09:43:59, 2018-05-31 09:50:11, -84,       20, 00:27:0D:07:54:12,PSU Secure
3C:2E:F9:1B:A7:E9, 2018-05-31 09:49:30, 2018-05-31 09:50:01, -75,        7, (not associated) ,PSU
32:33:14:83:54:1B, 2018-05-31 09:50:04, 2018-05-31 09:50:04, -79,        1, (not associated) ,
54:33:CB:40:4D:BC, 2018-05-31 09:49:39, 2018-05-31 09:49:50,  -1,       19, 58:BC:27:12:79:90,
DA:7C:3A:98:2D:AC, 2018-05-31 09:49:49, 2018-05-31 09:49:49, -92,        1, (not associated) ,
84:EF:18:B3:CF:CC, 2018-05-31 09:43:08, 2018-05-31 09:49:39, -44,     3224, 00:26:CB:AA:E4:42,
D0:04:01:4E:6E:59, 2018-05-31 09:49:40, 2018-05-31 09:49:40, -69,        1, (not associated) ,
D0:04:01:07:27:DB, 2018-05-31 09:49:40, 2018-05-31 09:49:40, -71,        1, (not associated) ,
04:4B:ED:91:AB:8E, 2018-05-31 09:43:51, 2018-05-31 09:49:25,  -1,      102, 58:BC:27:12:79:92,
20:EE:28:47:97:A8, 2018-05-31 09:49:14, 2018-05-31 09:49:14,  -1,        3, 58:BC:27:12:79:92,
BE:39:1C:73:F3:FD, 2018-05-31 09:49:00, 2018-05-31 09:49:00, -70,        2, (not associated) ,
9C:4F:DA:16:66:3E, 2018-05-31 09:48:49, 2018-05-31 09:48:49, -71,        1, (not associated) ,
D0:04:01:1C:E1:95, 2018-05-31 09:48:52, 2018-05-31 09:48:52, -84,        1, (not associated) ,
84:FC:AC:2D:15:DF, 2018-05-31 09:48:49, 2018-05-31 09:48:49, -84,        3, 00:27:0D:07:55:20,
48:3B:38:A9:92:97, 2018-05-31 09:48:38, 2018-05-31 09:48:38, -69,        4, 00:26:CB:AA:DF:32,
A0:D7:95:05:74:AA, 2018-05-31 09:47:29, 2018-05-31 09:48:38, -76,      581, 00:27:0D:5E:5C:F2,PSU Secure
38:71:DE:C6:33:84, 2018-05-31 09:48:24, 2018-05-31 09:48:24,  -1,        1, 00:27:0D:07:54:10,
F0:DB:E2:E7:02:BE, 2018-05-31 09:44:53, 2018-05-31 09:48:27,  -1,       13, 58:BC:27:12:79:90,
F0:D7:AA:84:12:3F, 2018-05-31 09:47:59, 2018-05-31 09:48:13, -81,       10, 00:26:CB:AB:0B:60,
70:73:CB:75:A1:86, 2018-05-31 09:44:41, 2018-05-31 09:48:04, -82,       10, (not associated) ,
50:BC:96:5C:73:89, 2018-05-31 09:43:22, 2018-05-31 09:47:52, -59,       77, 00:26:CB:4E:B6:60,PSU
9C:F4:8E:D8:D4:EC, 2018-05-31 09:44:16, 2018-05-31 09:47:51, -80,      122, 00:26:CB:AA:DF:30,PSU
D0:C5:F3:5E:A8:47, 2018-05-31 09:45:42, 2018-05-31 09:47:52, -84,       30, 00:26:CB:AA:E4:40,PSU
40:98:AD:3D:D0:4E, 2018-05-31 09:47:36, 2018-05-31 09:47:36, -63,        3, (not associated) ,PSU
DA:A1:19:51:1D:50, 2018-05-31 09:47:23, 2018-05-31 09:47:23, -74,        2, (not associated) ,
3C:15:C2:C5:6F:E4, 2018-05-31 09:47:25, 2018-05-31 09:47:25, -76,        3, (not associated) ,
AC:BC:32:A0:17:93, 2018-05-31 09:47:08, 2018-05-31 09:47:16,  -1,       32, 58:BC:27:12:79:90,
02:63:E8:2D:1F:C9, 2018-05-31 09:47:02, 2018-05-31 09:47:15, -74,        9, (not associated) ,
18:65:90:5D:CD:23, 2018-05-31 09:44:27, 2018-05-31 09:47:16, -81,        9, 58:BC:27:12:66:E2,PSU Secure
E4:C8:01:01:08:FE, 2018-05-31 09:45:04, 2018-05-31 09:47:04, -57,        7, (not associated) ,
02:27:AE:C6:67:0A, 2018-05-31 09:46:47, 2018-05-31 09:46:48, -69,        2, (not associated) ,
D6:F4:A0:62:B8:71, 2018-05-31 09:46:48, 2018-05-31 09:46:48, -76,        1, (not associated) ,
12:19:32:69:22:C8, 2018-05-31 09:46:47, 2018-05-31 09:46:47, -77,        2, (not associated) ,
DA:A1:19:D4:97:F1, 2018-05-31 09:46:39, 2018-05-31 09:46:39, -79,        3, (not associated) ,
8C:8E:F2:BD:BB:7B, 2018-05-31 09:46:11, 2018-05-31 09:46:11,  -1,        1, 58:BC:27:12:79:92,
F8:59:71:0E:CF:9A, 2018-05-31 09:43:56, 2018-05-31 09:46:11, -50,        9, (not associated) ,
DE:67:80:B4:50:79, 2018-05-31 09:43:12, 2018-05-31 09:46:15, -79,       34, 00:25:00:FF:94:73,
AC:37:43:51:54:E6, 2018-05-31 09:46:04, 2018-05-31 09:46:04,  -1,        1, 58:BC:27:12:79:90,
5E:14:12:4D:03:A5, 2018-05-31 09:45:59, 2018-05-31 09:45:59, -71,        2, (not associated) ,
AC:37:43:A0:62:6A, 2018-05-31 09:43:07, 2018-05-31 09:45:59, -80,        2, (not associated) ,
DA:A1:19:3A:F3:9B, 2018-05-31 09:45:50, 2018-05-31 09:45:50, -60,        4, (not associated) ,WoolfYi
9A:E7:B2:D9:92:F2, 2018-05-31 09:45:51, 2018-05-31 09:45:51, -67,        2, (not associated) ,
3A:91:CF:E8:74:50, 2018-05-31 09:45:47, 2018-05-31 09:45:47, -75,        1, (not associated) ,
A6:B2:07:74:06:63, 2018-05-31 09:45:51, 2018-05-31 09:45:51, -79,        1, (not associated) ,
B2:A1:CE:34:D2:A2, 2018-05-31 09:45:49, 2018-05-31 09:45:49, -85,        1, (not associated) ,
10:F1:F2:43:B2:F3, 2018-05-31 09:45:14, 2018-05-31 09:45:14, -64,        1, (not associated) ,
DA:A1:19:A0:60:82, 2018-05-31 09:45:14, 2018-05-31 09:45:14, -79,        1, (not associated) ,
2C:0E:3D:A8:9D:41, 2018-05-31 09:45:11, 2018-05-31 09:45:11, -86,        1, (not associated) ,
2E:18:38:CF:D9:D6, 2018-05-31 09:45:03, 2018-05-31 09:45:03, -72,        3, (not associated) ,TMobileWingman
28:A0:2B:8F:B2:A1, 2018-05-31 09:44:59, 2018-05-31 09:45:03, -73,        2, (not associated) ,PSU Secure
4C:57:CA:78:1D:6D, 2018-05-31 09:43:08, 2018-05-31 09:45:03, -78,     1761, 00:26:CB:AA:E3:02,
D2:00:BD:CF:5D:93, 2018-05-31 09:44:49, 2018-05-31 09:44:50, -65,        3, (not associated) ,
3A:CE:62:AC:0C:6F, 2018-05-31 09:44:50, 2018-05-31 09:44:50, -74,        4, (not associated) ,
AC:ED:5C:B6:3E:51, 2018-05-31 09:44:09, 2018-05-31 09:44:52, -81,       11, D0:04:01:3B:8D:20,
DC:A9:04:C1:88:E6, 2018-05-31 09:44:49, 2018-05-31 09:44:49, -84,        8, 00:26:CB:AA:E3:02,
2C:0E:3D:B8:2D:C1, 2018-05-31 09:44:39, 2018-05-31 09:44:39, -84,        1, (not associated) ,
B2:92:B1:B9:35:D7, 2018-05-31 09:44:27, 2018-05-31 09:44:27, -64,        2, (not associated) ,
46:2D:7A:B8:22:F6, 2018-05-31 09:44:12, 2018-05-31 09:44:12, -74,        1, (not associated) ,
4C:57:CA:58:2F:8F, 2018-05-31 09:43:40, 2018-05-31 09:44:02,  -1,       27, 58:BC:27:12:79:90,
1E:E8:A2:52:4C:7B, 2018-05-31 09:44:01, 2018-05-31 09:44:01, -77,        2, (not associated) ,
78:88:6D:8A:44:D2, 2018-05-31 09:43:37, 2018-05-31 09:43:59, -84,        3, 00:26:CB:AB:0B:62,
BC:4C:C4:BF:86:59, 2018-05-31 09:43:59, 2018-05-31 09:43:59, -87,        1, (not associated) ,PSU
18:65:90:DE:71:6D, 2018-05-31 09:43:12, 2018-05-31 09:43:12,  -1,       10, 7C:95:F3:72:D7:42,
7C:50:49:02:81:16, 2018-05-31 09:43:12, 2018-05-31 09:43:12,  -1,        4, 58:BC:27:12:79:92,
F8:63:3F:17:1E:AC, 2018-05-31 09:43:08, 2018-05-31 09:43:08, -82,        1, (not associated) ,
5C:F5:DA:A2:B7:09, 2018-05-31 09:43:08, 2018-05-31 09:43:08,  -1,        5, 00:27:0D:5E:5C:F2,
70:70:0D:D6:A7:7E, 2018-05-31 09:43:20, 2018-05-31 09:43:20, -81,        1, (not associated) ,PSU Secure
0A:11:8B:F9:D3:A2, 2018-05-31 09:43:44, 2018-05-31 09:43:44, -77,        1, (not associated) ,
16:48:02:6D:F0:5D, 2018-05-31 09:43:44, 2018-05-31 09:43:44, -68,        1, (not associated) ,
42:60:B1:37:1F:33, 2018-05-31 09:44:08, 2018-05-31 09:44:08, -86,        1, (not associated) ,TMobileWingman
DA:A1:19:C7:FE:B4, 2018-05-31 09:44:06, 2018-05-31 09:44:06, -78,        4, (not associated) ,
7E:12:06:58:DE:2B, 2018-05-31 09:44:20, 2018-05-31 09:44:20, -68,        2, (not associated) ,
E2:C5:D3:CB:9F:9E, 2018-05-31 09:44:33, 2018-05-31 09:44:33, -72,        2, (not associated) ,
6A:A5:70:D3:7F:C8, 2018-05-31 09:44:46, 2018-05-31 09:44:46, -62,        3, (not associated) ,TMobileWingman
FE:D4:40:19:BB:B1, 2018-05-31 09:44:57, 2018-05-31 09:44:57, -62,        2, (not associated) ,TMobileWingman
68:D9:3C:2C:FC:87, 2018-05-31 09:44:56, 2018-05-31 09:45:06, -78,        7, 00:26:CB:AA:E3:00,
D2:01:36:47:91:D4, 2018-05-31 09:45:07, 2018-05-31 09:45:07, -76,        2, (not associated) ,
DE:86:BA:E6:5C:ED, 2018-05-31 09:45:17, 2018-05-31 09:45:17, -76,        2, (not associated) ,
EA:D1:DF:DE:FF:F5, 2018-05-31 09:45:17, 2018-05-31 09:45:17, -72,        1, (not associated) ,
5E:BC:D5:09:7F:EC, 2018-05-31 09:45:31, 2018-05-31 09:45:31, -63,        2, (not associated) ,
7A:EA:28:BD:68:6C, 2018-05-31 09:45:57, 2018-05-31 09:45:57, -67,        3, (not associated) ,
52:6D:00:79:1D:59, 2018-05-31 09:46:08, 2018-05-31 09:46:08, -82,        3, (not associated) ,TMobileWingman
48:A1:95:05:D0:97, 2018-05-31 09:46:22, 2018-05-31 09:46:22,  -1,        9, 58:BC:27:12:79:90,
00:0D:F0:A4:1D:04, 2018-05-31 09:43:18, 2018-05-31 09:46:29, -91,        3, (not associated) ,
B8:C1:11:0D:2D:E8, 2018-05-31 09:46:26, 2018-05-31 09:46:32, -78,       51, 00:00:00:00:00:00,
90:60:F1:65:CE:FB, 2018-05-31 09:46:29, 2018-05-31 09:46:29,  -1,        1, 00:26:CB:AA:DF:32,
DA:A1:19:25:AD:54, 2018-05-31 09:46:44, 2018-05-31 09:46:44, -70,        2, (not associated) ,
0C:D7:46:6C:8C:7E, 2018-05-31 09:44:36, 2018-05-31 09:46:58, -64,       18, 00:26:CB:AA:DE:30,PSU
BC:9F:EF:21:5E:37, 2018-05-31 09:46:54, 2018-05-31 09:46:54,  -1,        3, 58:BC:27:12:79:90,
B8:D7:AF:B9:C6:CE, 2018-05-31 09:43:33, 2018-05-31 09:47:05, -81,        5, (not associated) ,PSU
E2:6F:51:2E:4E:6C, 2018-05-31 09:47:05, 2018-05-31 09:47:05, -77,        2, (not associated) ,TMobileWingman
0A:D2:D0:3D:0C:21, 2018-05-31 09:47:10, 2018-05-31 09:47:10, -77,        1, (not associated) ,
BC:A9:20:D2:25:8A, 2018-05-31 09:45:39, 2018-05-31 09:47:05,  -1,       46, 58:BC:27:12:79:92,
40:4E:36:3B:C4:58, 2018-05-31 09:47:05, 2018-05-31 09:47:05,  -1,        1, 58:BC:27:12:79:90,
8C:85:90:1C:62:D0, 2018-05-31 09:47:09, 2018-05-31 09:47:09,  -1,        7, 00:27:0D:5E:5D:C1,
40:A3:CC:A6:69:77, 2018-05-31 09:46:15, 2018-05-31 09:47:22, -87,        4, (not associated) ,PSU
E4:9A:DC:D2:79:15, 2018-05-31 09:46:22, 2018-05-31 09:47:33, -93,        7, 00:00:00:00:00:00,PSU Secure
66:E9:EA:09:27:46, 2018-05-31 09:47:31, 2018-05-31 09:47:31, -74,        1, (not associated) ,
C0:B6:58:C7:1F:90, 2018-05-31 09:47:26, 2018-05-31 09:47:55,  -1,       17, 58:BC:27:12:79:92,
CA:F6:DD:F9:A5:73, 2018-05-31 09:48:10, 2018-05-31 09:48:10, -77,        1, (not associated) ,
62:5E:F2:FD:C1:A2, 2018-05-31 09:48:31, 2018-05-31 09:48:31, -87,        1, (not associated) ,
D8:BB:2C:43:95:02, 2018-05-31 09:48:31, 2018-05-31 09:48:31,  -1,        1, 00:27:0D:30:46:B0,
CE:30:FC:14:43:3F, 2018-05-31 09:48:42, 2018-05-31 09:48:42, -74,        1, (not associated) ,
9C:E3:3F:06:CD:A3, 2018-05-31 09:43:15, 2018-05-31 09:48:41, -64,      357, 00:00:00:00:00:00,PSU Secure
B0:72:BF:CE:91:37, 2018-05-31 09:49:05, 2018-05-31 09:49:05, -73,        7, (not associated) ,attwifi
DC:A4:CA:0E:7B:BD, 2018-05-31 09:49:01, 2018-05-31 09:49:18, -83,        6, 00:27:0D:5E:5D:C0,PSU
32:18:A0:FF:EE:2F, 2018-05-31 09:49:18, 2018-05-31 09:49:18, -81,        1, (not associated) ,
58:E2:8F:96:FF:55, 2018-05-31 09:48:42, 2018-05-31 09:49:18,  -1,       35, 00:27:0D:5E:5C:F2,
7A:73:B8:8E:F6:08, 2018-05-31 09:49:31, 2018-05-31 09:49:32, -76,       59, (not associated) ,3166arroyo,StrengthFarm,NETGEAR02-5G,AlakaiCrossFit,AlakaiCrossFit-guest,Amazon-F0N,AmtrakConnect,Apple Demo,AntsInMyEyes Electronic Emporium,RealFakeDoors.com
FE:A8:75:7F:23:38, 2018-05-31 09:49:45, 2018-05-31 09:49:45, -79,        1, (not associated) ,
CA:9A:4D:E2:9F:A2, 2018-05-31 09:48:45, 2018-05-31 09:49:46, -62,       16, 00:25:00:FF:94:73,
24:F0:94:CB:49:2C, 2018-05-31 09:49:46, 2018-05-31 09:49:46,  -1,       11, 00:27:0D:30:46:B2,
AC:BC:32:BF:8E:7F, 2018-05-31 09:49:50, 2018-05-31 09:50:05, -85,        4, 00:26:CB:AA:DE:30,Google Starbucks
