Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
00:21:6A:E6:B9:0A, 2018-05-24 14:25:43, 2018-05-24 14:28:27, -74,       25, 04:C5:A4:C2:8B:42,
70:70:0D:A7:8C:D6, 2018-05-24 14:26:53, 2018-05-24 14:28:28, -84,        3, (not associated) ,PSU
86:A4:FF:59:22:B9, 2018-05-24 14:28:16, 2018-05-24 14:28:16, -91,        2, (not associated) ,
3C:2E:FF:8F:F0:7F, 2018-05-24 14:27:49, 2018-05-24 14:28:15, -93,        3, C0:25:5C:60:BA:30,PSU
30:35:AD:CE:9D:BE, 2018-05-24 14:27:22, 2018-05-24 14:27:36, -57,       10, (not associated) ,
1E:59:9E:D5:13:0F, 2018-05-24 14:27:26, 2018-05-24 14:27:38, -68,       13, (not associated) ,
A2:B0:E7:CE:DE:CF, 2018-05-24 14:27:40, 2018-05-24 14:27:40, -85,        1, (not associated) ,
CC:FD:17:42:D0:6F, 2018-05-24 14:27:29, 2018-05-24 14:27:40, -86,        2, (not associated) ,
6C:29:95:D6:CC:D9, 2018-05-24 14:19:09, 2018-05-24 14:27:25, -90,        4, (not associated) ,
34:8A:7B:50:DD:90, 2018-05-24 14:25:39, 2018-05-24 14:27:15, -72,       50, C0:62:6B:67:65:22,PSU Secure
24:A0:74:3B:BC:B6, 2018-05-24 14:24:32, 2018-05-24 14:26:47, -70,        3, (not associated) ,
4A:39:ED:34:88:E4, 2018-05-24 14:26:47, 2018-05-24 14:26:47, -85,        2, (not associated) ,
A4:70:D6:7A:49:3C, 2018-05-24 14:26:48, 2018-05-24 14:26:48, -91,        3, (not associated) ,
F0:76:6F:C1:0F:54, 2018-05-24 14:26:24, 2018-05-24 14:26:24, -92,        1, (not associated) ,PSU Secure
5E:B2:64:F2:23:69, 2018-05-24 14:26:12, 2018-05-24 14:26:12, -68,        2, (not associated) ,
AC:0D:1B:FE:D7:10, 2018-05-24 14:25:27, 2018-05-24 14:26:14, -70,       46, 70:DF:2F:EE:92:8E,
A4:5E:60:E7:E8:53, 2018-05-24 14:26:14, 2018-05-24 14:26:14, -88,        1, (not associated) ,PSU
6A:59:DA:9C:9B:92, 2018-05-24 14:26:03, 2018-05-24 14:26:04, -60,        2, (not associated) ,
B0:6E:BF:68:25:FA, 2018-05-24 14:26:04, 2018-05-24 14:26:04, -85,        1, (not associated) ,
B6:22:68:C8:79:63, 2018-05-24 14:25:49, 2018-05-24 14:25:49, -61,        1, 00:25:00:FF:94:73,
DC:A9:04:17:F5:D7, 2018-05-24 14:23:55, 2018-05-24 14:25:50, -80,       26, C0:25:5C:78:59:90,PSU
52:D6:F7:5B:09:4B, 2018-05-24 14:25:52, 2018-05-24 14:25:52, -83,       11, (not associated) ,CenturyLink7816,Upper Left Roasters,ParkAveCafe,PSU,PSU Secure,The clearing cafe,Guest,hope house
A2:B9:63:3C:91:CB, 2018-05-24 14:25:51, 2018-05-24 14:25:51, -87,        1, (not associated) ,
F6:0B:3F:8E:3E:B9, 2018-05-24 14:25:49, 2018-05-24 14:25:49, -88,        1, (not associated) ,
48:A1:95:D8:A0:79, 2018-05-24 14:25:39, 2018-05-24 14:25:39, -72,        1, (not associated) ,PSU
4A:20:B8:74:7D:05, 2018-05-24 14:25:40, 2018-05-24 14:25:40, -87,        1, (not associated) ,
DA:7E:02:98:0F:03, 2018-05-24 14:25:25, 2018-05-24 14:25:25, -63,        2, (not associated) ,
E6:20:E8:F9:66:57, 2018-05-24 14:25:26, 2018-05-24 14:25:27, -88,        2, (not associated) ,
6C:19:C0:85:49:27, 2018-05-24 14:25:12, 2018-05-24 14:25:12, -74,       13, 04:C5:A4:66:8F:5D,PSU Secure
12:98:9C:B7:AC:50, 2018-05-24 14:25:11, 2018-05-24 14:25:11, -79,        1, (not associated) ,
30:A8:DB:B6:3D:66, 2018-05-24 14:24:16, 2018-05-24 14:25:15, -84,        3, (not associated) ,PSU
DE:91:D8:7B:49:3C, 2018-05-24 14:25:02, 2018-05-24 14:25:02, -81,        1, (not associated) ,
10:1C:0C:51:4D:77, 2018-05-24 14:25:02, 2018-05-24 14:25:03, -89,        3, (not associated) ,
98:01:A7:BB:9C:77, 2018-05-24 14:25:01, 2018-05-24 14:25:01, -89,        1, (not associated) ,
A0:99:9B:0A:9E:DD, 2018-05-24 14:24:28, 2018-05-24 14:24:52, -75,       20, 04:C5:A4:C2:8F:A0,PSU
26:3F:90:B0:64:A8, 2018-05-24 14:24:51, 2018-05-24 14:24:51, -81,        2, (not associated) ,
74:81:14:DE:A7:D6, 2018-05-24 14:24:13, 2018-05-24 14:24:47, -82,       19, 00:F2:8B:F9:B9:01,PSU Guest
C6:45:55:03:C0:97, 2018-05-24 14:24:47, 2018-05-24 14:24:47, -90,        1, (not associated) ,
96:B6:B3:5B:87:49, 2018-05-24 14:20:45, 2018-05-24 14:24:38, -50,      111, 00:25:00:FF:94:73,
F8:28:19:C8:05:DD, 2018-05-24 14:24:39, 2018-05-24 14:24:39, -78,        3, (not associated) ,
16:58:0F:22:90:C2, 2018-05-24 14:24:37, 2018-05-24 14:24:37, -81,        1, (not associated) ,
54:4E:90:D4:30:EB, 2018-05-24 14:24:10, 2018-05-24 14:24:38, -84,        3, 50:17:FF:9E:5D:C2,PSU Secure
A0:B4:A5:0C:11:8D, 2018-05-24 14:24:33, 2018-05-24 14:24:39, -88,        2, (not associated) ,
6C:40:08:6E:0F:67, 2018-05-24 14:23:45, 2018-05-24 14:24:23, -83,        4, 50:17:FF:9E:00:D2,PSU Secure
7E:4C:2D:30:AB:49, 2018-05-24 14:24:24, 2018-05-24 14:24:24, -84,        1, (not associated) ,
DE:02:0E:DC:ED:09, 2018-05-24 14:24:03, 2018-05-24 14:24:03, -70,        2, (not associated) ,
DA:A1:19:E7:44:56, 2018-05-24 14:23:49, 2018-05-24 14:23:50, -48,        3, (not associated) ,
88:19:08:3C:5D:24, 2018-05-24 14:22:58, 2018-05-24 14:23:40, -65,       20, 04:C5:A4:C2:8F:A2,PSU Secure
B0:72:BF:65:06:FD, 2018-05-24 14:23:11, 2018-05-24 14:23:38, -80,       11, (not associated) ,attwifi
DA:A1:19:8E:05:CA, 2018-05-24 14:23:27, 2018-05-24 14:23:27, -50,        3, (not associated) ,
8A:33:EA:09:28:BA, 2018-05-24 14:23:23, 2018-05-24 14:23:26, -51,        2, 00:25:00:FF:94:73,
FC:DB:B3:1E:D3:44, 2018-05-24 14:22:28, 2018-05-24 14:23:13, -73,       15, 04:C5:A4:C2:8B:41,PSU Guest
40:83:1D:AF:2C:40, 2018-05-24 14:21:56, 2018-05-24 14:23:12, -83,       18, 7C:95:F3:CC:B9:A2,PSU Secure
D8:C4:6A:BE:6F:50, 2018-05-24 14:22:20, 2018-05-24 14:23:15, -86,        2, (not associated) ,prettyflyforawhiteguy
0E:D3:40:B6:58:0D, 2018-05-24 14:23:14, 2018-05-24 14:23:14, -87,        1, (not associated) ,
CE:6F:C9:F1:83:6B, 2018-05-24 14:23:04, 2018-05-24 14:23:04, -56,        1, (not associated) ,
EE:E5:62:CA:B9:A2, 2018-05-24 14:23:03, 2018-05-24 14:23:03, -89,        1, (not associated) ,
3A:73:8C:8B:A4:D5, 2018-05-24 14:22:50, 2018-05-24 14:22:50, -89,        1, (not associated) ,
8A:FB:71:AE:77:FE, 2018-05-24 14:22:39, 2018-05-24 14:22:39, -91,        1, (not associated) ,
04:D6:AA:00:3B:35, 2018-05-24 14:22:23, 2018-05-24 14:22:23, -85,        1, (not associated) ,
1A:21:79:AC:BC:F2, 2018-05-24 14:22:14, 2018-05-24 14:22:14, -53,        4, (not associated) ,
0A:92:21:EF:F5:AB, 2018-05-24 14:22:16, 2018-05-24 14:22:16, -56,        1, (not associated) ,
A0:CC:2B:12:ED:68, 2018-05-24 14:21:46, 2018-05-24 14:22:15, -81,       30, 04:C5:A4:C2:8B:42,
92:D9:40:41:07:61, 2018-05-24 14:22:16, 2018-05-24 14:22:16, -89,        1, (not associated) ,
CE:F0:C3:01:51:A1, 2018-05-24 14:21:59, 2018-05-24 14:21:59, -90,        1, (not associated) ,
22:FB:B4:DF:D8:1B, 2018-05-24 14:21:47, 2018-05-24 14:21:47, -72,        2, (not associated) ,
C4:B3:01:AA:08:18, 2018-05-24 14:21:20, 2018-05-24 14:21:49, -80,        8, (not associated) ,PSU Secure
DA:A1:19:B6:01:0F, 2018-05-24 14:21:37, 2018-05-24 14:21:37, -44,        1, (not associated) ,
06:E8:A9:D4:29:3F, 2018-05-24 14:21:39, 2018-05-24 14:21:39, -48,        2, (not associated) ,
FC:DB:B3:C9:D4:5A, 2018-05-24 14:21:39, 2018-05-24 14:21:39, -87,        1, (not associated) ,GADROCKS
9A:88:DC:8E:D2:8C, 2018-05-24 14:21:36, 2018-05-24 14:21:36, -91,        1, (not associated) ,
8C:0D:76:B0:5A:B0, 2018-05-24 14:21:07, 2018-05-24 14:21:25, -85,       31, 7C:95:F3:CC:B9:A0,
DA:1A:4B:C1:EB:D7, 2018-05-24 14:21:12, 2018-05-24 14:21:12, -47,        5, (not associated) ,
56:FB:B2:FC:2A:D2, 2018-05-24 14:21:12, 2018-05-24 14:21:12, -84,        1, (not associated) ,
48:BF:6B:EC:6D:AA, 2018-05-24 14:21:15, 2018-05-24 14:21:15, -89,        1, (not associated) ,PSU
B6:95:2C:AF:79:74, 2018-05-24 14:21:00, 2018-05-24 14:21:00, -82,        1, (not associated) ,
98:00:C6:72:DF:44, 2018-05-24 14:18:59, 2018-05-24 14:21:00, -89,       41, 7C:95:F3:CC:B9:A0,PSU
DA:A1:19:73:85:84, 2018-05-24 14:20:47, 2018-05-24 14:20:47, -46,        1, (not associated) ,
02:10:56:8E:7C:3E, 2018-05-24 14:20:48, 2018-05-24 14:20:48, -60,        9, (not associated) ,
DA:A1:19:43:2A:32, 2018-05-24 14:20:38, 2018-05-24 14:20:38, -76,        1, (not associated) ,
80:B0:3D:7F:DA:29, 2018-05-24 14:20:34, 2018-05-24 14:20:35, -86,        5, (not associated) ,PSU Secure
A4:5E:60:C6:17:DB, 2018-05-24 14:19:02, 2018-05-24 14:20:23, -56,        5, (not associated) ,
DA:A1:19:F7:D5:82, 2018-05-24 14:20:27, 2018-05-24 14:20:27, -69,        4, (not associated) ,
DA:A1:19:87:8E:26, 2018-05-24 14:20:28, 2018-05-24 14:20:28, -77,        4, (not associated) ,
A2:AA:27:F8:42:0A, 2018-05-24 14:20:28, 2018-05-24 14:20:28, -85,        1, (not associated) ,
DC:0B:34:C7:4B:7A, 2018-05-24 14:19:18, 2018-05-24 14:20:11, -87,       12, (not associated) ,
98:F1:70:48:A4:2C, 2018-05-24 14:19:59, 2018-05-24 14:19:59, -82,        1, (not associated) ,
86:D5:C3:70:EC:39, 2018-05-24 14:20:02, 2018-05-24 14:20:02, -86,        1, (not associated) ,
86:71:1D:50:58:2C, 2018-05-24 14:19:51, 2018-05-24 14:19:51, -66,        1, (not associated) ,
DA:A1:19:31:2F:08, 2018-05-24 14:19:48, 2018-05-24 14:19:48, -68,        1, (not associated) ,
DA:A1:19:1D:BD:9C, 2018-05-24 14:19:38, 2018-05-24 14:19:38, -61,        3, (not associated) ,
F0:76:6F:55:18:38, 2018-05-24 14:19:12, 2018-05-24 14:19:36, -73,        4, 58:BC:27:12:66:F2,PSU Secure
02:23:A5:09:A2:7E, 2018-05-24 14:19:37, 2018-05-24 14:19:37, -83,        2, (not associated) ,
46:A4:04:FE:65:93, 2018-05-24 14:19:38, 2018-05-24 14:19:38, -90,        2, (not associated) ,
DA:A1:19:DD:A6:64, 2018-05-24 14:19:28, 2018-05-24 14:19:28, -81,        1, (not associated) ,
22:AF:47:0D:A5:EA, 2018-05-24 14:19:23, 2018-05-24 14:19:23, -84,        1, (not associated) ,
52:D7:AD:86:8E:D2, 2018-05-24 14:19:16, 2018-05-24 14:19:16, -78,        3, (not associated) ,
82:88:4D:45:84:84, 2018-05-24 14:19:01, 2018-05-24 14:19:01, -73,        1, (not associated) ,
B0:72:BF:79:31:B5, 2018-05-24 14:19:03, 2018-05-24 14:19:03, -80,        1, (not associated) ,PSU
1E:2E:D9:42:AF:31, 2018-05-24 14:18:59, 2018-05-24 14:18:59, -83,       19, (not associated) ,Verizon-MiFi6620L-1B94,PSU Secure,pederson-5,Apple Store,Smith,WHDR5,PSU Guest,Smith-5,Google Starbucks,pederson2.4
D0:25:98:41:7F:0B, 2018-05-24 14:19:04, 2018-05-24 14:19:04, -88,        1, (not associated) ,PSU
AC:5F:3E:17:BB:79, 2018-05-24 14:19:01, 2018-05-24 14:19:01, -90,        1, (not associated) ,PSU Secure
3C:2E:FF:B9:24:6E, 2018-05-24 14:19:06, 2018-05-24 14:19:06, -92,        1, 00:00:00:00:00:00,
4C:57:CA:A0:00:46, 2018-05-24 14:19:05, 2018-05-24 14:19:05, -85,        5, 7C:95:F3:CC:72:30,
CC:2D:B7:F3:27:20, 2018-05-24 14:19:09, 2018-05-24 14:19:09, -83,        2, 50:17:FF:9E:61:12,
F4:31:C3:68:B2:DB, 2018-05-24 14:19:05, 2018-05-24 14:19:05, -78,        4, 58:BC:27:12:66:F2,
80:E6:50:5C:DC:6C, 2018-05-24 14:19:05, 2018-05-24 14:19:05, -75,        3, (not associated) ,PSU Secure
88:66:A5:64:8F:49, 2018-05-24 14:19:06, 2018-05-24 14:19:06, -55,        2, (not associated) ,PSU
16:80:9D:2F:23:B4, 2018-05-24 14:19:08, 2018-05-24 14:19:09, -54,        4, (not associated) ,
DA:A1:19:91:C9:9F, 2018-05-24 14:19:08, 2018-05-24 14:19:08, -41,        5, (not associated) ,
D8:C4:6A:85:7D:DB, 2018-05-24 14:19:29, 2018-05-24 14:19:30, -87,        2, (not associated) ,
72:74:DA:3E:A2:F9, 2018-05-24 14:19:30, 2018-05-24 14:19:30, -83,        1, (not associated) ,
08:E6:89:2F:5F:AE, 2018-05-24 14:19:30, 2018-05-24 14:19:30, -73,        1, (not associated) ,PSU
32:68:BF:5F:99:F0, 2018-05-24 14:19:29, 2018-05-24 14:19:30, -57,        3, (not associated) ,
6C:AB:31:33:C0:FE, 2018-05-24 14:19:44, 2018-05-24 14:19:44, -93,        3, 04:C5:A4:C2:87:E0,
AE:F2:9F:8E:5E:27, 2018-05-24 14:19:46, 2018-05-24 14:19:46, -88,        1, (not associated) ,
90:72:40:86:94:1B, 2018-05-24 14:19:44, 2018-05-24 14:19:44, -84,        2, (not associated) ,PSU
DA:A1:19:1E:70:AB, 2018-05-24 14:20:08, 2018-05-24 14:20:08, -63,        3, (not associated) ,
10:F1:F2:9E:88:4C, 2018-05-24 14:20:06, 2018-05-24 14:20:06,  -1,        1, 40:CE:24:9B:F3:83,
DA:A1:19:E7:03:4A, 2018-05-24 14:20:18, 2018-05-24 14:20:18, -65,        2, (not associated) ,
9A:80:1D:6C:2F:67, 2018-05-24 14:20:34, 2018-05-24 14:20:34, -87,        1, (not associated) ,
D0:7E:35:37:90:C4, 2018-05-24 14:20:41, 2018-05-24 14:20:41, -86,        1, (not associated) ,
DA:A1:19:4B:FF:C3, 2018-05-24 14:20:43, 2018-05-24 14:20:43, -84,        1, (not associated) ,
DA:A1:19:5C:C5:0D, 2018-05-24 14:20:58, 2018-05-24 14:20:58, -89,        2, (not associated) ,
2C:0E:3D:C9:79:6D, 2018-05-24 14:20:17, 2018-05-24 14:20:53, -83,       36, 04:C5:A4:C2:8B:40,PSU
2E:C0:9A:21:6A:51, 2018-05-24 14:20:56, 2018-05-24 14:20:56, -71,        1, (not associated) ,
36:C6:94:D4:11:79, 2018-05-24 14:20:56, 2018-05-24 14:20:56, -62,        2, (not associated) ,
16:11:AE:13:5C:C1, 2018-05-24 14:20:56, 2018-05-24 14:20:56, -62,        1, (not associated) ,
AE:45:A8:DE:24:71, 2018-05-24 14:20:53, 2018-05-24 14:20:53, -60,        3, (not associated) ,
2E:87:81:B1:D6:E8, 2018-05-24 14:21:09, 2018-05-24 14:21:09, -84,        1, (not associated) ,
7E:BA:17:95:71:43, 2018-05-24 14:20:42, 2018-05-24 14:21:07, -79,        4, 00:25:00:FF:94:73,
DA:A1:19:AD:B0:14, 2018-05-24 14:21:08, 2018-05-24 14:21:08, -77,        1, (not associated) ,
A6:34:76:2D:A2:57, 2018-05-24 14:21:21, 2018-05-24 14:21:21, -85,        1, (not associated) ,
E6:7D:12:BA:56:6B, 2018-05-24 14:21:18, 2018-05-24 14:21:18, -82,        1, (not associated) ,
72:F1:59:23:24:16, 2018-05-24 14:21:20, 2018-05-24 14:21:20, -68,        1, (not associated) ,
6E:37:F7:39:B7:35, 2018-05-24 14:21:20, 2018-05-24 14:21:20, -54,        3, (not associated) ,
DA:A1:19:09:09:30, 2018-05-24 14:21:29, 2018-05-24 14:21:29, -86,        3, (not associated) ,
4E:8E:E1:5D:5C:6A, 2018-05-24 14:21:31, 2018-05-24 14:21:31, -53,        1, (not associated) ,
CE:5A:54:89:A1:51, 2018-05-24 14:21:31, 2018-05-24 14:21:32, -50,        3, (not associated) ,
B4:9C:DF:49:B7:0E, 2018-05-24 14:19:54, 2018-05-24 14:21:43, -79,       77, 04:C5:A4:C2:8F:A0,PSU
CE:9E:1F:08:67:14, 2018-05-24 14:21:55, 2018-05-24 14:21:55, -88,        1, (not associated) ,
5C:AD:CF:06:8C:44, 2018-05-24 14:21:14, 2018-05-24 14:21:56, -81,        2, (not associated) ,PSU
9E:76:F8:ED:E6:1D, 2018-05-24 14:21:56, 2018-05-24 14:21:56, -49,        5, (not associated) ,
CC:2D:B7:7C:0C:38, 2018-05-24 14:21:53, 2018-05-24 14:22:08, -88,        2, F4:1F:C2:E6:5A:40,
DA:A1:19:AD:23:E4, 2018-05-24 14:22:21, 2018-05-24 14:22:21, -84,        1, (not associated) ,
FE:30:6E:3B:E1:D8, 2018-05-24 14:22:21, 2018-05-24 14:22:21, -75,        1, (not associated) ,
AE:ED:F0:50:6D:C0, 2018-05-24 14:22:32, 2018-05-24 14:22:32, -51,        6, (not associated) ,
6E:9A:C6:99:ED:AA, 2018-05-24 14:22:43, 2018-05-24 14:22:43, -91,        1, (not associated) ,
8C:F5:A3:03:A6:A4, 2018-05-24 14:22:37, 2018-05-24 14:22:58, -88,       27, 7C:95:F3:CC:B9:A2,PSU Secure
CA:97:3D:32:77:20, 2018-05-24 14:22:55, 2018-05-24 14:22:55, -87,        1, (not associated) ,
98:E0:D9:91:FA:65, 2018-05-24 14:22:53, 2018-05-24 14:22:53, -86,        2, (not associated) ,
9C:E3:3F:48:EE:30, 2018-05-24 14:22:47, 2018-05-24 14:22:54, -84,        3, (not associated) ,PSU Secure
A8:5C:2C:38:C6:2E, 2018-05-24 14:21:28, 2018-05-24 14:23:05, -91,       10, 7C:95:F3:CC:B9:A0,PSU
9C:FC:01:50:93:36, 2018-05-24 14:19:26, 2018-05-24 14:23:05, -83,       39, 04:C5:A4:C2:8F:40,PSU
DA:A1:19:0C:69:D6, 2018-05-24 14:23:18, 2018-05-24 14:23:18, -53,       11, (not associated) ,
DA:A1:19:EB:EF:CF, 2018-05-24 14:23:22, 2018-05-24 14:23:22, -47,        2, (not associated) ,
82:FA:E8:12:63:8B, 2018-05-24 14:23:29, 2018-05-24 14:23:29, -88,        1, (not associated) ,
5C:F7:E6:B8:0F:76, 2018-05-24 14:22:43, 2018-05-24 14:23:44, -77,       11, 00:F2:8B:F9:B9:02,PSU Secure
88:87:17:BF:D8:29, 2018-05-24 14:23:55, 2018-05-24 14:23:55, -91,        1, (not associated) ,GreenTea
0A:2A:DB:83:B4:1C, 2018-05-24 14:23:58, 2018-05-24 14:23:58, -87,        1, (not associated) ,
24:F0:94:33:38:3E, 2018-05-24 14:23:55, 2018-05-24 14:23:55, -85,        2, (not associated) ,PSU
E2:D1:4F:01:EA:D3, 2018-05-24 14:24:09, 2018-05-24 14:24:09, -90,        1, (not associated) ,
D0:A6:37:99:CB:85, 2018-05-24 14:24:06, 2018-05-24 14:24:06, -88,       20, 28:6F:7F:E5:DF:20,
D8:9A:34:1D:03:C4, 2018-05-24 14:22:34, 2018-05-24 14:24:06, -85,       15, 04:C5:A4:C2:8B:40,PSU
4E:8E:74:DF:2E:9A, 2018-05-24 14:24:09, 2018-05-24 14:24:09, -85,        1, (not associated) ,
DE:77:B9:D1:98:0C, 2018-05-24 14:24:06, 2018-05-24 14:24:06, -77,        2, (not associated) ,
B8:08:CF:60:5B:26, 2018-05-24 14:24:10, 2018-05-24 14:24:10,  -1,        1, 04:C5:A4:C2:8B:42,
B8:44:D9:8D:6E:89, 2018-05-24 14:24:20, 2018-05-24 14:24:21, -87,        2, (not associated) ,PSU Secure
7A:82:F0:00:85:A9, 2018-05-24 14:24:18, 2018-05-24 14:24:18, -83,        2, (not associated) ,
3A:F9:B3:AA:BD:62, 2018-05-24 14:24:30, 2018-05-24 14:24:30, -88,        1, (not associated) ,
9E:41:67:FB:17:71, 2018-05-24 14:24:30, 2018-05-24 14:24:30, -84,        3, (not associated) ,TMobileWingman
0E:50:3B:D6:36:D5, 2018-05-24 14:24:33, 2018-05-24 14:24:34, -83,        2, (not associated) ,
90:FD:61:A9:77:91, 2018-05-24 14:22:43, 2018-05-24 14:24:31, -79,       36, 04:C5:A4:C2:8B:40,PSU
2A:24:A8:60:E3:E0, 2018-05-24 14:24:43, 2018-05-24 14:24:43, -86,        2, (not associated) ,TMobileWingman
C2:F7:11:0D:05:71, 2018-05-24 14:24:45, 2018-05-24 14:24:45, -84,        1, (not associated) ,
F2:8F:5A:29:17:87, 2018-05-24 14:24:41, 2018-05-24 14:24:41, -66,        2, (not associated) ,
C2:0E:FE:CF:80:18, 2018-05-24 14:24:56, 2018-05-24 14:24:57, -82,        2, (not associated) ,
80:ED:2C:5F:17:09, 2018-05-24 14:23:48, 2018-05-24 14:24:56, -79,       31, 04:C5:A4:C2:8B:40,PSU
62:4F:46:5E:D8:9B, 2018-05-24 14:23:44, 2018-05-24 14:25:10, -61,       22, 00:25:00:FF:94:73,
1E:E9:04:6C:DA:A3, 2018-05-24 14:25:20, 2018-05-24 14:25:20, -83,        1, (not associated) ,
FA:6F:A9:47:05:D8, 2018-05-24 14:25:20, 2018-05-24 14:25:21, -78,        5, (not associated) ,TMobileWingman
72:FB:02:F4:4E:CB, 2018-05-24 14:25:20, 2018-05-24 14:25:20, -71,        1, (not associated) ,TMobileWingman
F0:D7:AA:B8:6F:2D, 2018-05-24 14:25:33, 2018-05-24 14:25:33, -91,        1, (not associated) ,
7C:04:D0:37:2C:38, 2018-05-24 14:25:12, 2018-05-24 14:25:32, -82,      148, C0:25:5C:78:59:92,PSU Secure
C6:92:B7:94:C1:69, 2018-05-24 14:25:34, 2018-05-24 14:25:34, -74,        2, (not associated) ,
82:76:6E:19:19:1F, 2018-05-24 14:25:32, 2018-05-24 14:25:32, -62,        4, (not associated) ,eduroam
C0:1A:DA:91:84:BE, 2018-05-24 14:25:42, 2018-05-24 14:25:42, -88,        1, (not associated) ,PSU
C8:3C:85:84:CF:D5, 2018-05-24 14:25:45, 2018-05-24 14:25:46, -85,       21, 04:C5:A4:C2:D8:60,PSU
02:41:3C:38:86:89, 2018-05-24 14:25:42, 2018-05-24 14:25:42, -75,        1, (not associated) ,
6A:75:D0:B5:99:DD, 2018-05-24 14:25:44, 2018-05-24 14:25:44, -68,        1, (not associated) ,
DA:A1:19:77:37:1B, 2018-05-24 14:25:45, 2018-05-24 14:25:45, -65,        6, (not associated) ,
B0:48:7A:CF:6A:1B, 2018-05-24 14:22:45, 2018-05-24 14:25:56, -91,        2, (not associated) ,PSU
30:35:AD:6B:35:F0, 2018-05-24 14:25:22, 2018-05-24 14:26:05, -83,        6, 50:17:FF:9E:61:10,PSU
66:15:3E:F7:09:92, 2018-05-24 14:22:15, 2018-05-24 14:26:18, -82,       15, 00:25:00:FF:94:73,
CC:61:E5:E3:97:25, 2018-05-24 14:26:20, 2018-05-24 14:26:20, -75,        2, (not associated) ,
CC:61:E5:A9:5D:B4, 2018-05-24 14:26:19, 2018-05-24 14:26:19, -66,        1, (not associated) ,
52:2E:71:A7:D2:72, 2018-05-24 14:26:42, 2018-05-24 14:26:42, -87,        1, (not associated) ,
28:56:5A:8C:BD:82, 2018-05-24 14:24:05, 2018-05-24 14:27:06, -91,        2, (not associated) ,PSU Secure
92:51:65:BC:66:EE, 2018-05-24 14:27:08, 2018-05-24 14:27:08, -85,        1, (not associated) ,NETGEAR06
C0:BD:D1:39:85:1E, 2018-05-24 14:26:25, 2018-05-24 14:27:20, -90,       23, (not associated) ,
6A:B0:F4:C1:9A:D7, 2018-05-24 14:27:18, 2018-05-24 14:27:18, -85,        1, (not associated) ,
B4:AE:2B:D5:1B:32, 2018-05-24 14:27:20, 2018-05-24 14:27:20, -80,        2, (not associated) ,
CE:6A:76:74:C9:54, 2018-05-24 14:27:22, 2018-05-24 14:27:22, -80,        1, (not associated) ,
86:49:C5:B6:41:81, 2018-05-24 14:27:31, 2018-05-24 14:27:31, -92,        1, (not associated) ,
FC:DB:B3:DF:47:D0, 2018-05-24 14:21:21, 2018-05-24 14:27:44, -87,       11, 7C:95:F3:CC:55:52,
92:53:91:3C:93:06, 2018-05-24 14:27:19, 2018-05-24 14:27:44, -50,        9, 00:25:00:FF:94:73,
AA:14:DD:AE:70:E5, 2018-05-24 14:27:19, 2018-05-24 14:27:58, -65,       15, 00:25:00:FF:94:73,
D2:40:40:C6:6F:C6, 2018-05-24 14:28:07, 2018-05-24 14:28:07, -88,        1, (not associated) ,
B6:E1:69:5B:82:78, 2018-05-24 14:28:18, 2018-05-24 14:28:18, -88,        1, (not associated) ,
32:06:24:B3:08:8C, 2018-05-24 14:28:19, 2018-05-24 14:28:19, -83,       60, (not associated) ,EmployeeHotspot,U201-5Ghz,MinasMorgul_5ghz,5B-5,home-12,CHNW Guest,Linksys Extender Setup - 401,fast_minas,MySpectrumWiFid0-5G,HolidayInnWilsonville
4C:32:75:9D:03:19, 2018-05-24 14:27:51, 2018-05-24 14:28:31, -91,        4, (not associated) ,xfinitywifi
8A:CC:4F:53:7B:D6, 2018-05-24 14:28:33, 2018-05-24 14:28:33, -83,        1, (not associated) ,
12:E6:43:34:5C:CB, 2018-05-24 14:28:44, 2018-05-24 14:28:44, -89,        2, (not associated) ,
4A:E5:23:29:CA:16, 2018-05-24 14:22:33, 2018-05-24 14:28:45, -87,        6, 00:25:00:FF:94:73,
22:2D:6F:37:C0:3C, 2018-05-24 14:28:41, 2018-05-24 14:28:41, -82,        1, (not associated) ,
48:3B:38:7A:78:F9, 2018-05-24 14:28:08, 2018-05-24 14:28:55, -80,        4, (not associated) ,PSU
54:4E:90:0B:59:D9, 2018-05-24 14:28:36, 2018-05-24 14:28:56, -80,      104, 50:17:FF:9E:61:12,PSU Secure
4E:4F:FA:C2:32:D7, 2018-05-24 14:28:55, 2018-05-24 14:28:55, -78,        2, (not associated) ,
04:D6:AA:2D:F5:76, 2018-05-24 14:28:25, 2018-05-24 14:28:56, -76,        6, (not associated) ,
B8:D7:AF:9C:A3:AC, 2018-05-24 14:28:50, 2018-05-24 14:28:54, -75,        4, (not associated) ,
36:FE:8E:FC:8B:38, 2018-05-24 14:29:05, 2018-05-24 14:29:05, -90,        1, (not associated) ,
0E:A5:78:AE:3E:C9, 2018-05-24 14:29:06, 2018-05-24 14:29:06, -88,        1, (not associated) ,
98:5F:D3:C9:7A:47, 2018-05-24 14:21:23, 2018-05-24 14:29:05, -80,        4, (not associated) ,PSU Secure
9C:DA:3E:D0:04:44, 2018-05-24 14:27:19, 2018-05-24 14:29:19, -90,        2, (not associated) ,
CA:5D:CF:63:49:DB, 2018-05-24 14:29:22, 2018-05-24 14:29:22, -86,        1, (not associated) ,
